Month,country,role,monthly_goldstein,monthly_event_count
2022-12-01,AUT,actor1,6.4,2
2022-12-01,AUT,actor2,6.400000000000001,3
2022-12-01,BEL,actor1,5.933333333333334,3
2022-12-01,BEL,actor2,6.4,2
2022-12-01,DEU,actor1,6.355555555555556,9
2022-12-01,DEU,actor2,6.400000000000001,3
2022-12-01,ESP,actor2,5.2,1
2022-12-01,FIN,actor1,6.4,1
2022-12-01,FIN,actor2,-8.0,1
2022-12-01,FRA,actor1,7.257142857142858,7
2022-12-01,FRA,actor2,6.4,1
2022-12-01,IRL,actor1,6.4,2
2022-12-01,IRL,actor2,3.2,4
2022-12-01,ITA,actor1,7.4,4
2022-12-01,ITA,actor2,0.0,1
2022-12-01,NLD,actor1,6.4,1
2023-01-01,AUT,actor1,7.400000000000001,3
2023-01-01,AUT,actor2,7.4,2
2023-01-01,DEU,actor1,3.3000000000000003,8
2023-01-01,DEU,actor2,2.7428571428571433,7
2023-01-01,ESP,actor1,-5.333333333333333,3
2023-01-01,FIN,actor1,0.0,1
2023-01-01,FRA,actor1,0.8500000000000001,8
2023-01-01,FRA,actor2,4.933333333333334,6
2023-01-01,IRL,actor1,6.4,1
2023-01-01,IRL,actor2,6.4,1
2023-01-01,ITA,actor1,1.85,4
2023-01-01,ITA,actor2,6.4,1
2023-01-01,NLD,actor2,5.550000000000001,4
2023-01-01,PRT,actor2,5.2,1
2023-02-01,AUT,actor1,6.4,1
2023-02-01,DEU,actor1,6.425000000000001,8
2023-02-01,DEU,actor2,6.166666666666667,6
2023-02-01,ESP,actor2,6.4,2
2023-02-01,FIN,actor2,7.4,2
2023-02-01,FRA,actor1,3.7,2
2023-02-01,FRA,actor2,7.4,1
2023-02-01,IRL,actor1,0.0,1
2023-02-01,IRL,actor2,7.4,1
2023-02-01,ITA,actor1,6.666666666666667,3
2023-02-01,ITA,actor2,6.4,1
2023-02-01,NLD,actor1,7.4,2
2023-02-01,NLD,actor2,6.733333333333334,3
2023-02-01,PRT,actor2,6.4,2
2023-03-01,BEL,actor1,-0.2999999999999998,4
2023-03-01,BEL,actor2,7.4,2
2023-03-01,DEU,actor1,4.6571428571428575,7
2023-03-01,DEU,actor2,0.0,1
2023-03-01,ESP,actor1,2.466666666666667,3
2023-03-01,ESP,actor2,0.0,2
2023-03-01,FIN,actor2,6.4,1
2023-03-01,FRA,actor1,5.0,1
2023-03-01,FRA,actor2,4.2,2
2023-03-01,IRL,actor1,0.0,1
2023-03-01,IRL,actor2,0.0,1
2023-03-01,ITA,actor1,7.4,2
2023-03-01,NLD,actor2,6.4,1
2023-03-01,PRT,actor1,5.2,1
2023-04-01,DEU,actor1,5.285714285714286,7
2023-04-01,DEU,actor2,5.314285714285715,7
2023-04-01,ESP,actor1,5.12,5
2023-04-01,ESP,actor2,0.0,4
2023-04-01,FRA,actor1,1.2000000000000002,4
2023-04-01,FRA,actor2,3.866666666666667,9
2023-04-01,IRL,actor1,2.466666666666667,3
2023-04-01,IRL,actor2,6.200000000000001,7
2023-04-01,ITA,actor1,5.92,5
2023-04-01,ITA,actor2,6.4,7
2023-04-01,NLD,actor1,2.5,2
2023-04-01,PRT,actor1,0.0,1
2023-04-01,PRT,actor2,0.0,2
2023-05-01,BEL,actor1,-8.0,3
2023-05-01,DEU,actor1,5.300000000000001,4
2023-05-01,DEU,actor2,5.781818181818182,11
2023-05-01,ESP,actor1,7.4,1
2023-05-01,FRA,actor1,3.84,10
2023-05-01,FRA,actor2,6.542857142857144,14
2023-05-01,IRL,actor1,7.066666666666667,3
2023-05-01,IRL,actor2,3.2,2
2023-05-01,ITA,actor1,5.550000000000001,4
2023-05-01,ITA,actor2,7.4,1
2023-05-01,NLD,actor1,6.366666666666667,6
2023-05-01,NLD,actor2,5.2,1
2023-05-01,PRT,actor2,7.400000000000001,3
2023-06-01,BEL,actor1,3.4,1
2023-06-01,BEL,actor2,6.4,4
2023-06-01,DEU,actor1,7.4,2
2023-06-01,DEU,actor2,6.844444444444445,9
2023-06-01,ESP,actor2,7.4,2
2023-06-01,FRA,actor1,-4.15,4
2023-06-01,FRA,actor2,0.6000000000000002,7
2023-06-01,IRL,actor1,5.0,1
2023-06-01,ITA,actor2,6.400000000000001,3
2023-06-01,LUX,actor1,-8.0,2
2023-06-01,NLD,actor1,7.2,5
2023-06-01,NLD,actor2,7.4,2
2023-06-01,PRT,actor2,3.2,2
2023-07-01,AUT,actor1,0.0,1
2023-07-01,DEU,actor1,5.272727272727273,11
2023-07-01,DEU,actor2,5.550000000000001,4
2023-07-01,ESP,actor1,3.7,2
2023-07-01,FRA,actor1,7.4,2
2023-07-01,FRA,actor2,0.36000000000000015,5
2023-07-01,IRL,actor1,4.44,5
2023-07-01,IRL,actor2,0.0,1
2023-07-01,ITA,actor1,6.36,5
2023-07-01,ITA,actor2,6.400000000000001,3
2023-07-01,NLD,actor1,7.400000000000001,3
2023-07-01,PRT,actor1,2.5,2
2023-07-01,PRT,actor2,5.2,1
2023-08-01,BEL,actor1,3.4,1
2023-08-01,DEU,actor1,5.680000000000001,5
2023-08-01,DEU,actor2,5.32,5
2023-08-01,ESP,actor1,5.24,5
2023-08-01,ESP,actor2,6.4,1
2023-08-01,FRA,actor1,4.044444444444445,18
2023-08-01,FRA,actor2,6.4,2
2023-08-01,IRL,actor1,7.4,1
2023-08-01,IRL,actor2,6.4,1
2023-08-01,ITA,actor1,6.4,2
2023-08-01,ITA,actor2,6.4,2
2023-08-01,LUX,actor1,6.4,1
2023-08-01,LUX,actor2,6.4,1
2023-08-01,NLD,actor1,2.775,8
2023-08-01,PRT,actor1,0.0,1
2023-08-01,PRT,actor2,0.0,2
2023-09-01,BEL,actor1,0.0,1
2023-09-01,DEU,actor1,4.133333333333334,12
2023-09-01,DEU,actor2,6.300000000000001,6
2023-09-01,ESP,actor1,6.585714285714286,14
2023-09-01,FRA,actor1,1.7600000000000002,10
2023-09-01,FRA,actor2,3.7000000000000006,6
2023-09-01,IRL,actor1,5.92,5
2023-09-01,IRL,actor2,0.0,2
2023-09-01,ITA,actor1,6.428571428571429,7
2023-09-01,ITA,actor2,5.2,1
2023-09-01,NLD,actor1,7.257142857142858,7
2023-09-01,PRT,actor1,7.4,2
2023-10-01,DEU,actor1,6.775,8
2023-10-01,DEU,actor2,6.4,2
2023-10-01,ESP,actor1,7.2,5
2023-10-01,FRA,actor1,2.84,5
2023-10-01,FRA,actor2,7.4,4
2023-10-01,IRL,actor1,7.400000000000001,3
2023-10-01,IRL,actor2,0.0,3
2023-10-01,ITA,actor1,3.7,8
2023-10-01,ITA,actor2,7.400000000000001,3
2023-10-01,NLD,actor1,4.266666666666667,3
2023-10-01,NLD,actor2,6.166666666666667,6
2023-11-01,AUT,actor2,6.4,1
2023-11-01,BEL,actor2,0.0,1
2023-11-01,DEU,actor1,7.15,4
2023-11-01,DEU,actor2,7.4,1
2023-11-01,ESP,actor1,1.6000000000000003,3
2023-11-01,ESP,actor2,6.4,1
2023-11-01,FRA,actor1,4.066666666666667,6
2023-11-01,FRA,actor2,4.745454545454546,11
2023-11-01,IRL,actor1,1.5333333333333334,3
2023-11-01,IRL,actor2,3.2,4
2023-11-01,ITA,actor1,7.0,1
2023-11-01,ITA,actor2,7.0,1
2023-11-01,LUX,actor2,5.2,4
2023-11-01,NLD,actor1,0.0,1
2023-11-01,NLD,actor2,0.0,1
2023-11-01,PRT,actor2,0.0,1
2023-12-01,AUT,actor1,5.2,3
2023-12-01,AUT,actor2,6.4,5
2023-12-01,BEL,actor1,6.4,2
2023-12-01,BEL,actor2,6.4,1
2023-12-01,DEU,actor1,3.771428571428572,7
2023-12-01,DEU,actor2,7.066666666666667,3
2023-12-01,ESP,actor1,6.300000000000001,4
2023-12-01,ESP,actor2,0.0,1
2023-12-01,FIN,actor1,6.4,2
2023-12-01,FRA,actor1,0.0,1
2023-12-01,FRA,actor2,0.0,1
2023-12-01,IRL,actor1,5.2,1
2023-12-01,IRL,actor2,0.0,2
2023-12-01,ITA,actor1,0.0,1
2023-12-01,ITA,actor2,6.400000000000001,3
2023-12-01,NLD,actor1,6.9,2
2024-01-01,AUT,actor1,7.4,1
2024-01-01,BEL,actor1,7.4,2
2024-01-01,DEU,actor1,1.7333333333333334,3
2024-01-01,FRA,actor1,4.971428571428572,7
2024-01-01,FRA,actor2,4.800000000000001,4
2024-01-01,IRL,actor1,3.1500000000000004,4
2024-01-01,IRL,actor2,7.4,2
2024-01-01,ITA,actor2,5.466666666666668,6
2024-01-01,LUX,actor1,6.4,1
2024-01-01,NLD,actor1,0.0,1
2024-01-01,NLD,actor2,7.4,1
2024-02-01,AUT,actor1,6.4,1
2024-02-01,AUT,actor2,6.4,1
2024-02-01,DEU,actor1,3.0500000000000003,4
2024-02-01,DEU,actor2,7.4,1
2024-02-01,ESP,actor1,7.4,2
2024-02-01,ESP,actor2,5.7,4
2024-02-01,FIN,actor1,0.0,1
2024-02-01,FRA,actor1,3.4909090909090916,11
2024-02-01,FRA,actor2,6.4,1
2024-02-01,IRL,actor1,5.933333333333334,3
2024-02-01,IRL,actor2,6.4,4
2024-02-01,ITA,actor1,7.400000000000001,3
2024-02-01,NLD,actor1,6.12,5
2024-02-01,NLD,actor2,5.2,2
2024-03-01,AUT,actor1,6.4,14
2024-03-01,BEL,actor1,6.9,2
2024-03-01,BEL,actor2,6.4,1
2024-03-01,DEU,actor1,1.0666666666666667,6
2024-03-01,DEU,actor2,0.0,3
2024-03-01,ESP,actor1,5.0,2
2024-03-01,ESP,actor2,6.400000000000001,3
2024-03-01,FRA,actor1,2.22,10
2024-03-01,FRA,actor2,6.400000000000001,3
2024-03-01,IRL,actor1,3.6,3
2024-03-01,IRL,actor2,3.4,1
2024-03-01,ITA,actor1,0.0,1
2024-03-01,ITA,actor2,6.4,2
2024-03-01,NLD,actor1,7.4,1
2024-03-01,NLD,actor2,3.7,2
2024-03-01,PRT,actor1,5.2,1
2024-04-01,DEU,actor1,2.026666666666667,15
2024-04-01,DEU,actor2,-0.11999999999999993,5
2024-04-01,ESP,actor1,5.4399999999999995,5
2024-04-01,ESP,actor2,3.4,1
2024-04-01,FRA,actor1,1.5166666666666668,12
2024-04-01,FRA,actor2,4.800000000000001,4
2024-04-01,IRL,actor1,3.96,5
2024-04-01,IRL,actor2,1.6,4
2024-04-01,ITA,actor2,0.0,1
2024-04-01,NLD,actor1,6.400000000000001,3
2024-04-01,PRT,actor1,3.4,1
2024-05-01,BEL,actor1,0.0,1
2024-05-01,DEU,actor1,4.911111111111111,9
2024-05-01,DEU,actor2,3.466666666666667,3
2024-05-01,ESP,actor1,5.0,3
2024-05-01,ESP,actor2,0.0,1
2024-05-01,FRA,actor1,1.6615384615384616,13
2024-05-01,FRA,actor2,-0.2999999999999998,2
2024-05-01,IRL,actor1,4.566666666666667,6
2024-05-01,IRL,actor2,-1.9333333333333333,3
2024-05-01,ITA,actor1,3.2,2
2024-05-01,ITA,actor2,6.400000000000001,3
2024-05-01,NLD,actor1,0.0,2
2024-05-01,NLD,actor2,6.4,2
2024-05-01,PRT,actor1,0.0,2
2024-05-01,PRT,actor2,0.0,2
2024-06-01,AUT,actor1,5.6000000000000005,3
2024-06-01,AUT,actor2,6.666666666666667,3
2024-06-01,BEL,actor1,0.125,8
2024-06-01,BEL,actor2,6.4,1
2024-06-01,DEU,actor1,6.5,6
2024-06-01,DEU,actor2,4.2,4
2024-06-01,ESP,actor2,7.4,1
2024-06-01,FRA,actor1,0.925,8
2024-06-01,FRA,actor2,4.933333333333334,3
2024-06-01,IRL,actor1,4.24,5
2024-06-01,IRL,actor2,6.4,2
2024-06-01,ITA,actor1,7.257142857142858,7
2024-06-01,ITA,actor2,5.933333333333334,3
2024-07-01,AUT,actor2,7.4,1
2024-07-01,BEL,actor2,6.4,1
2024-07-01,DEU,actor1,-2.15,4
2024-07-01,ESP,actor1,7.400000000000001,3
2024-07-01,FIN,actor2,0.0,3
2024-07-01,FRA,actor1,3.3333333333333335,3
2024-07-01,FRA,actor2,7.4,1
2024-07-01,ITA,actor1,5.0,1
2024-07-01,ITA,actor2,5.0,1
2024-07-01,PRT,actor1,0.0,1
2024-08-01,DEU,actor1,0.0,2
2024-08-01,DEU,actor2,7.4,2
2024-08-01,ESP,actor1,7.400000000000001,3
2024-08-01,FRA,actor1,7.4,1
2024-08-01,IRL,actor1,5.040000000000001,5
2024-08-01,IRL,actor2,3.272727272727273,11
2024-08-01,ITA,actor1,5.933333333333334,12
2024-08-01,ITA,actor2,6.4,1
2024-08-01,NLD,actor1,6.4,2
2024-08-01,NLD,actor2,7.4,2
2024-09-01,DEU,actor1,3.72,10
2024-09-01,DEU,actor2,7.066666666666667,6
2024-09-01,ESP,actor2,0.0,2
2024-09-01,FRA,actor1,1.6250000000000002,8
2024-09-01,FRA,actor2,7.4,2
2024-09-01,IRL,actor1,4.933333333333334,3
2024-09-01,ITA,actor1,4.45,4
2024-09-01,NLD,actor2,3.7,2
2024-10-01,DEU,actor1,7.4,1
2024-10-01,DEU,actor2,7.400000000000001,3
2024-10-01,ESP,actor1,-8.0,1
2024-10-01,ESP,actor2,0.0,2
2024-10-01,FRA,actor1,3.3000000000000003,12
2024-10-01,FRA,actor2,0.0,1
2024-10-01,IRL,actor1,6.888888888888889,9
2024-10-01,IRL,actor2,2.1,10
2024-10-01,ITA,actor1,2.1333333333333337,9
2024-10-01,ITA,actor2,0.0,1
2024-10-01,NLD,actor1,4.933333333333334,3
2024-11-01,AUT,actor1,6.4,1
2024-11-01,BEL,actor1,7.4,2
2024-11-01,BEL,actor2,6.300000000000001,4
2024-11-01,DEU,actor1,6.9,2
2024-11-01,DEU,actor2,6.8,5
2024-11-01,ESP,actor1,6.4,4
2024-11-01,ESP,actor2,6.685714285714286,7
2024-11-01,FRA,actor1,-5.075,8
2024-11-01,FRA,actor2,7.4,2
2024-11-01,IRL,actor1,5.12,5
2024-11-01,IRL,actor2,3.7,2
2024-11-01,ITA,actor1,6.36,5
2024-11-01,ITA,actor2,6.2,4
2024-11-01,NLD,actor1,5.050000000000001,4
2024-11-01,NLD,actor2,0.0,5
2024-12-01,DEU,actor1,1.8428571428571432,14
2024-12-01,DEU,actor2,4.266666666666667,3
2024-12-01,ESP,actor1,7.4,1
2024-12-01,FRA,actor1,-0.5714285714285713,7
2024-12-01,FRA,actor2,7.4,1
2024-12-01,IRL,actor1,0.0,2
2024-12-01,IRL,actor2,0.0,1
2024-12-01,ITA,actor1,7.400000000000001,3
2024-12-01,ITA,actor2,7.066666666666667,3
2024-12-01,LUX,actor2,5.2,1
2024-12-01,NLD,actor1,4.933333333333334,3
2024-12-01,NLD,actor2,6.400000000000001,3
2025-01-01,DEU,actor1,5.42,10
2025-01-01,ESP,actor1,7.4,1
2025-01-01,ESP,actor2,5.933333333333334,3
2025-01-01,FRA,actor1,6.050000000000001,4
2025-01-01,FRA,actor2,3.8400000000000007,5
2025-01-01,IRL,actor1,3.7,2
2025-01-01,IRL,actor2,0.0,2
2025-01-01,ITA,actor1,7.057142857142858,7
2025-02-01,BEL,actor1,7.4,1
2025-02-01,DEU,actor1,7.400000000000001,6
2025-02-01,DEU,actor2,7.223529411764707,17
2025-02-01,ESP,actor1,6.133333333333334,9
2025-02-01,ESP,actor2,5.32,5
2025-02-01,FRA,actor1,6.4,2
2025-02-01,FRA,actor2,7.4,1
2025-02-01,IRL,actor1,7.4,2
2025-02-01,IRL,actor2,7.4,1
2025-02-01,ITA,actor1,7.4,1
2025-02-01,ITA,actor2,0.0,1
2025-02-01,NLD,actor1,0.0,1
2025-02-01,NLD,actor2,-8.0,2
2025-02-01,PRT,actor2,0.0,1
2025-03-01,DEU,actor1,5.040000000000001,5
2025-03-01,DEU,actor2,5.425000000000001,8
2025-03-01,ESP,actor1,6.4,1
2025-03-01,ESP,actor2,6.4,1
2025-03-01,FIN,actor1,7.066666666666667,6
2025-03-01,FIN,actor2,7.400000000000001,3
2025-03-01,FRA,actor1,5.0307692307692315,13
2025-03-01,FRA,actor2,6.430769230769231,13
2025-03-01,IRL,actor1,4.533333333333334,6
2025-03-01,IRL,actor2,0.0,1
2025-03-01,ITA,actor1,5.0,2
2025-03-01,ITA,actor2,5.0,1
2025-03-01,NLD,actor2,7.400000000000001,3
2025-04-01,BEL,actor2,3.75,4
2025-04-01,DEU,actor1,4.586666666666667,15
2025-04-01,DEU,actor2,7.4,5
2025-04-01,ESP,actor1,6.4,2
2025-04-01,ESP,actor2,3.7,2
2025-04-01,FRA,actor1,3.755555555555556,9
2025-04-01,FRA,actor2,3.4571428571428577,7
2025-04-01,IRL,actor1,6.4,4
2025-04-01,IRL,actor2,5.800000000000001,2
2025-04-01,ITA,actor1,6.7,6
2025-04-01,ITA,actor2,6.057142857142857,7
2025-04-01,NLD,actor1,5.0,6
2025-05-01,AUT,actor1,6.400000000000001,3
2025-05-01,DEU,actor1,2.1333333333333333,3
2025-05-01,DEU,actor2,3.45,4
2025-05-01,ESP,actor1,7.4,2
2025-05-01,ESP,actor2,0.0,1
2025-05-01,FIN,actor1,0.0,2
2025-05-01,FRA,actor1,5.550000000000001,4
2025-05-01,FRA,actor2,0.0,2
2025-05-01,IRL,actor1,4.6000000000000005,3
2025-05-01,IRL,actor2,4.933333333333334,6
2025-05-01,ITA,actor1,5.2,1
2025-05-01,ITA,actor2,5.2,12
2025-05-01,NLD,actor1,0.0,2
2025-05-01,NLD,actor2,1.48,5
2025-05-01,PRT,actor1,0.0,1
2025-06-01,DEU,actor1,7.400000000000001,3
2025-06-01,ESP,actor1,7.4,1
2025-06-01,ESP,actor2,7.4,1
2025-06-01,FRA,actor1,5.040000000000001,5
2025-06-01,FRA,actor2,3.8400000000000007,5
2025-06-01,IRL,actor1,7.4,1
2025-06-01,ITA,actor2,0.0,1
2025-06-01,NLD,actor1,6.4,2
2025-06-01,PRT,actor2,6.4,1
2025-07-01,AUT,actor1,0.0,1
2025-07-01,DEU,actor1,5.840000000000001,5
2025-07-01,DEU,actor2,3.2,2
2025-07-01,ESP,actor1,6.2,6
2025-07-01,ESP,actor2,0.0,1
2025-07-01,FRA,actor1,7.4,5
2025-07-01,FRA,actor2,4.875,8
2025-07-01,IRL,actor1,4.628571428571429,7
2025-07-01,IRL,actor2,7.161290322580645,31
2025-07-01,ITA,actor2,4.48,15
2025-07-01,PRT,actor2,6.4,1
2025-08-01,BEL,actor2,0.0,1
2025-08-01,DEU,actor1,1.4166666666666667,12
2025-08-01,DEU,actor2,7.4,5
2025-08-01,ESP,actor1,5.933333333333334,3
2025-08-01,ESP,actor2,5.75,4
2025-08-01,FIN,actor1,1.85,4
2025-08-01,FRA,actor1,4.040000000000001,15
2025-08-01,FRA,actor2,-4.0,2
2025-08-01,IRL,actor1,6.2,2
2025-08-01,ITA,actor1,5.6000000000000005,3
2025-08-01,ITA,actor2,5.800000000000001,2
2025-08-01,NLD,actor1,-8.0,2
2025-09-01,AUT,actor2,7.4,1
2025-09-01,DEU,actor1,4.844444444444445,9
2025-09-01,DEU,actor2,0.0,1
2025-09-01,ESP,actor1,7.4,2
2025-09-01,ESP,actor2,7.4,1
2025-09-01,FIN,actor2,0.0,2
2025-09-01,FRA,actor1,-1.9333333333333333,3
2025-09-01,FRA,actor2,4.933333333333334,3
2025-09-01,IRL,actor1,7.4,1
2025-09-01,IRL,actor2,-5.0,1
2025-09-01,ITA,actor2,0.0,2
2025-09-01,NLD,actor1,7.4,1
2025-09-01,NLD,actor2,0.0,2
2025-10-01,BEL,actor1,6.4,1
2025-10-01,DEU,actor1,4.5,6
2025-10-01,DEU,actor2,4.800000000000001,4
2025-10-01,ESP,actor1,7.4,2
2025-10-01,FRA,actor1,3.7,4
2025-10-01,IRL,actor1,7.400000000000001,3
2025-10-01,IRL,actor2,7.4,1
2025-10-01,ITA,actor2,7.4,2
2025-11-01,BEL,actor1,0.0,1
2025-11-01,BEL,actor2,7.4,1
2025-11-01,DEU,actor2,5.2,2
2025-11-01,ESP,actor1,7.4,1
2025-11-01,ESP,actor2,7.4,2
2025-11-01,FRA,actor1,4.2,3
2025-11-01,IRL,actor1,3.7,2
2025-11-01,IRL,actor2,0.0,1
2025-11-01,ITA,actor1,0.0,1
2025-11-01,ITA,actor2,6.4,1
2025-11-01,NLD,actor1,7.4,4
2025-12-01,BEL,actor1,-8.0,2
2025-12-01,DEU,actor1,7.4,4
2025-12-01,DEU,actor2,7.0,5
2025-12-01,ESP,actor1,5.300000000000001,4
2025-12-01,ESP,actor2,6.4,1
2025-12-01,FIN,actor1,6.4,2
2025-12-01,FIN,actor2,6.4,2
2025-12-01,FRA,actor1,2.5200000000000005,5
2025-12-01,IRL,actor1,6.5200000000000005,5
2025-12-01,IRL,actor2,7.400000000000001,3
2025-12-01,ITA,actor1,7.4,5
2025-12-01,ITA,actor2,4.7,4
2025-12-01,NLD,actor1,5.1,2
2025-12-01,NLD,actor2,-5.0,1
2025-12-01,PRT,actor1,6.4,1
